occurrenceId,schemaId,columnOrdinal,moduleCode,moduleTitle,sourceCode,exactSourceLabel,canonicalElementId,canonicalElementLabel,matchMethod,labelRelation,moduleCompatibility,codeAlignment,canonicalObservedCodes,reconciliationStatus,reviewBasis,reviewStatus,candidateElementId
HMIS-RPTCOL-JH-0198,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,198,M9,CHILD IMMUNISATION,9.1.6,Child immunisation - OPV 0 (Birth Dose),HMIS-DE-0047,Child immunisation - OPV 0 (Birth Dose),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.1.6; 9.1.6,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0199,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,199,M9,CHILD IMMUNISATION,9.1.7,Child immunisation - OPV1,HMIS-DE-0050,Child immunisation - OPV1,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.1.7; 9.1.7,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0200,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,200,M9,CHILD IMMUNISATION,9.1.8,Child immunisation - OPV2,HMIS-DE-0051,Child immunisation - OPV2,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.1.8; 9.1.8,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0201,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,201,M9,CHILD IMMUNISATION,9.1.9,Child immunisation - OPV3,HMIS-DE-0052,Child immunisation - OPV3,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.1.9; 9.1.9,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0202,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,202,M9,CHILD IMMUNISATION,9.1.10,Child immunisation - Hepatitis-B0 (Birth Dose),HMIS-DE-0042,Child immunisation - Hepatitis-B0 (Birth Dose),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.1.10; 9.1.10,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0203,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,203,M9,CHILD IMMUNISATION,9.1.11,Child immunisation - Inactivated Injectable Polio Vaccine 1 (IPV 1),HMIS-DE-0043,Child immunisation - Inactivated Injectable Polio Vaccine 1 (IPV 1),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.1.11; 9.1.11,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0204,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,204,M9,CHILD IMMUNISATION,9.1.12,Child immunisation - Inactivated Injectable Polio Vaccine 2 (IPV 2),HMIS-DE-0044,Child immunisation - Inactivated Injectable Polio Vaccine 2 (IPV 2),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.1.12; 9.1.12,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0205,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,205,M9,CHILD IMMUNISATION,9.1.13,Child immunisation - Rotavirus 1,HMIS-DE-0059,Child immunisation - Rotavirus 1,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.1.13; 9.1.13,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0206,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,206,M9,CHILD IMMUNISATION,9.1.14,Child immunisation - Rotavirus 2,HMIS-DE-0060,Child immunisation - Rotavirus 2,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.1.14; 9.1.14,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0207,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,207,M9,CHILD IMMUNISATION,9.1.15,Child immunisation - Rotavirus 3,HMIS-DE-0061,Child immunisation - Rotavirus 3,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.1.15; 9.1.15,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0208,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,208,M9,CHILD IMMUNISATION,9.1.16,Child immunisation - PCV1,HMIS-DE-0054,Child immunisation - PCV1,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.1.16; 9.1.16,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0209,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,209,M9,CHILD IMMUNISATION,9.1.17,Child immunisation - PCV2,HMIS-DE-0055,Child immunisation - PCV2,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.1.17; 9.1.17,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0210,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,210,M9,CHILD IMMUNISATION,9.2.1,Child immunisation(9 - 11 months) - Inactivated Injectable Polio Vaccine 3 (IPV 3),HMIS-DE-0066,Child immunisation(9 - 11 months) - Inactivated Injectable Polio Vaccine 3 (IPV 3),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.2.1; 9.2.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0211,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,211,M9,CHILD IMMUNISATION,9.2.2,Child immunisation (9-11months) - Measles & Rubella (MR)/Measles containing vaccine(MCV) - 1st Dose,HMIS-DE-0034,Child immunisation (9-11months) - Measles & Rubella (MR)/Measles containing vaccine(MCV) - 1st Dose,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.2.2; 9.2.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0212,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,212,M9,CHILD IMMUNISATION,9.2.3,Child immunisation (9-11months) - JE 1st dose,HMIS-DE-0033,Child immunisation (9-11months) - JE 1st dose,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.2.3; 9.2.3,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0213,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,213,M9,CHILD IMMUNISATION,9.2.4,Child immunisation - PCV Booster,HMIS-DE-0053,Child immunisation - PCV Booster,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.2.4; 9.2.4,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0214,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,214,M9,CHILD IMMUNISATION,9.2.5.a,FULLY IMMUNIZED children aged between 9 and <12 months- Male,HMIS-DE-0136,FULLY IMMUNIZED children aged between 9 and <12 months- Male,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.2.5.a; 9.2.5.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0215,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,215,M9,CHILD IMMUNISATION,9.2.5.b,FULLY IMMUNIZED children aged between 9 and <12 months- Female,HMIS-DE-0135,FULLY IMMUNIZED children aged between 9 and <12 months- Female,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.2.5.b; 9.2.5.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0216,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,216,M9,CHILD IMMUNISATION,9.3.1,Child immunisation(after 12 months-delayed vaccination) - Measles & Rubella (MR)/Measles containing vaccine(MCV)- 1st Dose,HMIS-DE-0067,Child immunisation(after 12 months-delayed vaccination) - Measles & Rubella (MR)/Measles containing vaccine(MCV)- 1st Dose,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.3.1; 9.3.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0217,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,217,M9,CHILD IMMUNISATION,9.3.2,Child immunisation (after 12 months-delayed vaccination) - JE 1st dose,HMIS-DE-0035,Child immunisation (after 12 months-delayed vaccination) - JE 1st dose,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.3.2; 9.3.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0218,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,218,M9,CHILD IMMUNISATION,9.3.3,Child immunisation - DPT 1 after 12 months of age (delayed vaccination),HMIS-DE-0037,Child immunisation - DPT 1 after 12 months of age (delayed vaccination),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.3.3; 9.3.3,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0219,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,219,M9,CHILD IMMUNISATION,9.3.4,Child immunisation - DPT 2 after 12 months of age (delayed vaccination),HMIS-DE-0039,Child immunisation - DPT 2 after 12 months of age (delayed vaccination),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.3.4; 9.3.4,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0220,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,220,M9,CHILD IMMUNISATION,9.3.5,Child immunisation - DPT 3 after 12 months of age (delayed vaccination),HMIS-DE-0040,Child immunisation - DPT 3 after 12 months of age (delayed vaccination),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.3.5; 9.3.5,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0221,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,221,M9,CHILD IMMUNISATION,9.3.6,Child immunisation - DPT Booster after 24 months of age (delayed vaccination),HMIS-DE-0041,Child immunisation - DPT Booster after 24 months of age (delayed vaccination),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.3.6; 9.3.6,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0222,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,222,M9,CHILD IMMUNISATION,9.3.7,Child immunisation - OPV Booster after 24 months of age (delayed vaccination),HMIS-DE-0049,Child immunisation - OPV Booster after 24 months of age (delayed vaccination),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.3.7; 9.3.7,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0223,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,223,M9,CHILD IMMUNISATION,9.3.8,Child immunisation - JE Booster after 24 months of age (delayed vaccination),HMIS-DE-0045,Child immunisation - JE Booster after 24 months of age (delayed vaccination),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.3.8; 9.3.8,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0224,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,224,M9,CHILD IMMUNISATION,9.4.1,Child immunisation - Measles & Rubella (MR)/ Measles containing vaccine(MCV)- 2nd Dose (16-24 months),HMIS-DE-0046,Child immunisation - Measles & Rubella (MR)/ Measles containing vaccine(MCV)- 2nd Dose (16-24 months),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.4.1; 9.4.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0225,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,225,M9,CHILD IMMUNISATION,9.4.2,Child immunisation - DPT 1st Booster,HMIS-DE-0038,Child immunisation - DPT 1st Booster,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.4.2; 9.4.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0226,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,226,M9,CHILD IMMUNISATION,9.4.3,Child immunisation - OPV Booster,HMIS-DE-0048,Child immunisation - OPV Booster,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,8.4.3; 9.4.3,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
