research_id,data_element_label,analytic_component,facility_types,module_titles,observed_source_codes,source_locations,source_version,provenance_status,currentness_note
HMIS-FORM-0255,No. of Emergencies managed at night (8 PM- 8 AM),Tuberculosis services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,National TB Elimination Programme (NTEP); Patient Services,13.5.2; 14.5.2,CHC p.13; Civil Hospital / SDH p.14; District Hospital p.13; HWC-PHC p.13; Medical College p.11,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0256,No. of females (non-ANC) subjected to HIV test at Confirmatory Centre/Stand Alone- ICTC,Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Diagnostics,13.3.2.c; 14.3.2.c; 15.3.2.c,CHC p.17; Civil Hospital / SDH p.18; District Hospital p.16; HWC-PHC p.17; HWC-SC p.11; Medical College p.14,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0257,No. of H/TG people subjected to HIV test at Confirmatory Centre /Stand Alone-ICTC,STI/RTI services,CHC; Civil Hospital / SDH; District Hospital; Medical College,Diagnostics,15.3.4.c,CHC p.18; Civil Hospital / SDH p.18; District Hospital p.17; Medical College p.14,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0258,No. of H/TG people subjected to HIV test at Confirmatory Centre/Stand Alone-ICTC,STI/RTI services,HWC-PHC; HWC-SC,Diagnostics,13.3.4.c; 14.3.4.c,HWC-PHC p.17; HWC-SC p.11,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0259,No. of identified Sick new-borns referred by ASHA to facility under HBNC Programme,Delivery and intrapartum care,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC,Deliveries,2.5,CHC p.3; Civil Hospital / SDH p.3; District Hospital p.3; HWC-PHC p.3; HWC-SC p.3,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0260,No. of JE positive cases,Vector-borne diseases,Civil Hospital / SDH; District Hospital; Medical College,National Vector Borne Disease Control Programme (NVBDCP),11.4.2,Civil Hospital / SDH p.11; District Hospital p.10; Medical College p.8,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0261,No. of leprosy patients undergone Reconstructive Surgery in a month,Leprosy services,District Headquarters,National Leprosy Eradication Programme (NLEP),4.4,District Headquarters p.2,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0262,No. of Major Surgeries done at night (8PM to 8 AM) (Excluding C section),Delivery and intrapartum care,Civil Hospital / SDH; District Hospital; Medical College,National TB Elimination Programme (NTEP); Patient Services,14.8.1.d,Civil Hospital / SDH p.15; District Hospital p.14; Medical College p.12,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0263,No. of males subjected to HIV test at Confirmatory Centre/Stand Alone-ICTC,STI/RTI services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Diagnostics,13.3.1.c; 14.3.1.c; 15.3.1.c,CHC p.17; Civil Hospital / SDH p.17; District Hospital p.16; HWC-PHC p.17; HWC-SC p.11; Medical College p.14,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0264,No. of new leprosy cases found during monthly survey,Leprosy services,District Headquarters,National Leprosy Eradication Programme (NLEP),4.1,District Headquarters p.2,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0265,No. of new Leprosy cases with Grade 2 disability reported in a month,Leprosy services,District Headquarters,National Leprosy Eradication Programme (NLEP),4.3,District Headquarters p.2,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0266,No. of Newborns discharged from the facility were exclusively breastfed till discharge,Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Pregnancy outcome & details of new-born/children,3.4.4; 4.4.4,CHC p.4; Civil Hospital / SDH p.4; District Hospital p.4; HWC-PHC p.4; HWC-SC p.3; Medical College p.4,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0267,No. of PW(ANC) subjected to HIV test at Confirmatory Centre /Stand Alone-ICTC,Antenatal care and high-risk pregnancy,HWC-SC,Diagnostics,13.3.3.c,HWC-SC p.11,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0268,No. of PW(ANC) subjected to HIV test at Confirmatory Centre/Stand Alone-ICTC,Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,Diagnostics,14.3.3.c; 15.3.3.c,CHC p.17; Civil Hospital / SDH p.18; District Hospital p.17; HWC-PHC p.17; Medical College p.14,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0269,No. of registered Bio chemistry tests report EQAS Compliant,Diagnostics and laboratory services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,QA (Quality Assurance) & BEMMP (Biomedical Equipment Management & Maintenance Program),16.1.4; 17.1.4,CHC p.21; Civil Hospital / SDH p.21; District Hospital p.20; HWC-PHC p.20; Medical College p.17,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0270,No. of registered Haematology tests reported EQAS Compliant,Diagnostics and laboratory services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,QA (Quality Assurance) & BEMMP (Biomedical Equipment Management & Maintenance Program),16.1.2; 17.1.2,CHC p.21; Civil Hospital / SDH p.21; District Hospital p.20; HWC-PHC p.20; Medical College p.17,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0271,No. of Subdermal Contraceptive Implant,Family planning,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Family Planning,7.14; 8.17,CHC p.7; Civil Hospital / SDH p.7; District Hospital p.7; HWC-PHC p.7; HWC-SC p.6; Medical College p.5,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0272,No. of Subdermal Contraceptive Implant inserted,Family planning,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Family Planning,7.14.1; 8.17.1,CHC p.7; Civil Hospital / SDH p.7; District Hospital p.7; HWC-PHC p.7; HWC-SC p.6; Medical College p.5,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0273,No. of Subdermal Contraceptive Implant removed,Family planning,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Family Planning,7.14.2; 8.17.2,CHC p.7; Civil Hospital / SDH p.7; District Hospital p.7; HWC-PHC p.7; HWC-SC p.6; Medical College p.5,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0274,Number of Admission in NBSU ( New Born Stabilisation Unit),Newborn and pregnancy outcomes,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC,Patient Services,13.10.1; 14.10.1,CHC p.14; Civil Hospital / SDH p.15; District Hospital p.14; HWC-PHC p.14,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0275,Number of admitted children left against medical advice (LAMA) / defaulter,Tuberculosis services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,National TB Elimination Programme (NTEP); Patient Services,13.12.6; 14.13.6,CHC p.15; Civil Hospital / SDH p.16; District Hospital p.15; HWC-PHC p.15; Medical College p.13,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0276,Number of Adolescent Friendly Club Meetings organized,Adolescent health,HWC-PHC; HWC-SC,Adolescent Health,11.2.4; 12.3.4,HWC-PHC p.11; HWC-SC p.8,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0277,Number of adolescent girls attended monthly meeting,Adolescent health,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC,Adolescent Health,11.1.3; 12.2.3,CHC p.11; Civil Hospital / SDH p.11; District Hospital p.11; HWC-PHC p.11; HWC-SC p.8,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0278,Number of adolescent girls provided sanitary napkin packs by ASHA,Adolescent health,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC,Adolescent Health,11.1.1; 12.2.1,CHC p.11; Civil Hospital / SDH p.11; District Hospital p.11; HWC-PHC p.11; HWC-SC p.8,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0279,Number of adolescent girls provided sanitary napkin packs by State/UT supported Menstrual Hygiene Scheme (MHS),Adolescent health,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC,Adolescent Health,11.1.4; 12.2.4,CHC p.11; Civil Hospital / SDH p.11; District Hospital p.11; HWC-PHC p.11; HWC-SC p.8,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0280,Number of Adolescent Health & Wellness Days organized,Adolescent health,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC,Adolescent Health,11.2.3; 12.3.1; 12.3.3,CHC p.11; Civil Hospital / SDH p.11; District Hospital p.11; HWC-PHC p.11; HWC-SC p.8,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0281,Number of Adolescents (10-19 years) registered in Adolescent Friendly Health Clinic (AFHC),Adolescent health,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,Adolescent Health,12.1.1,CHC p.11; Civil Hospital / SDH p.11; District Hospital p.10; HWC-PHC p.10; Medical College p.9,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0282,Number of anaemic in-school adolescent boys (10-19 years) put on treatment,Adolescent health,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC,Anaemia Mukt Bharat,4.2.3.d; 5.2.3.d,CHC p.5; Civil Hospital / SDH p.5; District Hospital p.5; HWC-PHC p.5; HWC-SC p.4,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
